2025-12-24,stockCode,publishDate,stockName,style,hasPosition,Current drawdown,Largest drawdown,fall_to_lowest_drawdown,pe,pe10pos,pb,pb10pos,roe,div,funds
A股,000992,2011-08-02,全指金融,价值,,-13.44%,-48.12%,-40.06%,8.8,38.21%,0.86,38.21%,9.77%,3.37%,"广发金融地产联接A(001469), 广发金融地产联接C(002979), 广发中证全指金融地产ETF(159940)"
A股,000993,2011-08-02,全指信息,成长,,0.40%,-69.70%,-69.82%,6.8e+01,98.23%,5.6,98.23%,8.24%,0.61%,"广发中证全指信息技术ETF(159939), 广发信息技术联接C(002974), 广发信息技术联接A(000942), 华夏中证全指信息技术ETF(562560), 华夏中证全指信息技术ETF发起式联接A(021471), 华夏中证全指信息技术ETF发起式联接C(021472)"
A股,000995,2011-08-02,全指公用,价值,,-20.41%,-64.32%,-55.17%,1.7e+01,44.59%,1.7,44.59%,10.00%,2.72%,"华夏中证全指公用事业ETF(159301), 万家中证全指公用事业ETF(560620), 鹏华中证全指公用事业ETF(560190), 华夏公用事业ETF联接A(022869), 华夏中证全指公用事业ETF发起式联接C(022873), 万家中证全指公用事业ETF联接A(023479), 兴银中证全指公用事业指数发起A(023975), 国投瑞银中证全指公用事业指数发起式A(024192), 万家中证全指公用事业ETF联接C(023480), 兴银中证全指公用事业指数发起C(023976), 国投瑞银中证全指公用事业指数发起式C(024193)"
A股,000998,2011-11-08,中证TMT,成长,,-3.32%,-70.91%,-69.91%,3.9e+01,75.22%,3.8,75.22%,9.74%,1.41%,"中信保诚中证TMT指数（LOF）A(165522), 中信保诚中证TMT指数（LOF）C(013122)"
A股,399001,1995-01-23,深证成指,成长,,-15.51%,-60.83%,-53.64%,3.1e+01,50.97%,2.7,50.97%,8.71%,1.62%,"融通深证成份指数C(004875), 南方深证成份ETF联接C(004345), 南方深证成份ETF(159903), 南方深证成份ETF联接A(202017), 申万菱信深证成份指数A(163109), 融通深证成份指数A/B(161612), 深证ETF(159943), 申万菱信深证成份指数C(015177)"
A股,399005,2006-01-24,中小板指,成长,,-24.22%,-61.75%,-49.52%,2.9e+01,26.51%,3.0,26.51%,10.34%,1.63%,"华夏中小企业100ETF(159902), 易方达中小企业100指数（LOF）A(161118), 华富中小企业100指数增强型(410010), 申万菱信中小企业100指数(LOF)A(163111), 申万菱信中小企业100指数(LOF)C(007799), 易方达中小企业100指数（LOF）C(012872)"
A股,399006,2010-06-01,创业板指,成长,,-9.36%,-69.74%,-66.62%,4.1e+01,64.02%,5.5,64.02%,13.41%,0.95%,"博时创业板ETF联接A(050021), 工银创业板ETF联接A(005390), 工银创业板ETF联接C(005391), 华夏创业板ETF联接A(006248), 诺安创业板指数增强（LOF）A(163209), 建信创业板ETF联接C(005874), 华夏创业板ETF联接C(006249), 建信创业板ETF联接A(005873), 融通创业板指数C(004870), 天弘创业板ETF联接基金C(001593), 广发创业板ETF发起式联接A(003765), 广发创业板ETF发起式联接C(003766), 易方达创业板ETF联接C(004744), 南方创业板ETF联接C(004343), 博时创业板ETF(159908), 建信创业板ETF(159956), 华夏创业板ETF(159957), 创业板ETF工银(159958), 易方达创业板ETF(159915), 易方达创业板ETF联接A(110026), 富国创业板ETF联接A(161022), 鹏华创业板指数(LOF)A(160637), 天弘创业板ETF联接A(001592), 融通创业板指数A/B(161613), 南方创业板ETF(159948), 南方创业板ETF联接A(002656), 国泰创业板指数（LOF）A(160223), 大成动态量化配置策略混合A(003147), 广发创业板ETF(159952), 长城创业板指数增强发起式A(001879), 博时优势企业灵活配置混合C(007234), 长城创业板指数增强发起式C(006928), 博时创业板ETF联接C(006733), 平安创业板ETF(159964), 富国创业板ETF(159971), 永赢创业板C(007665), 永赢创业板A(007664), 天弘创业板ETF(159977), 东财创业板ETF发起式联接A(009046), 浦银安盛创业板ETF(159810), 平安创业板ETF联接C(009013), 东财创业板ETF发起式联接C(009047), 平安创业板ETF联接A(009012), 融通创业板ETF(159808), BOCI创业(159821), 南方创业板ETF联接E(010183), 诺安创业板指数增强（LOF）C(010356), 万家创业板指数增强A(009981), 博时创业板指数A(010785), 万家创业板指数增强C(009982), 招商创业板指数增强A(012900), 富国创业板ETF联接C(013277), 浦银安盛创业板ETF联接A(012179), 建信创业板ETF发起联接E(013443), 招商创业板指数增强C(012901), 浦银安盛创业板ETF联接C(012180), 国泰创业板指数（LOF）C(015600), 鹏华创业板指数(LOF)C(015673), 天弘创业板指数增强A(015794), 天弘创业板指数增强C(015795), 嘉实创业板增强策略ETF(159675), 富国创业板增强策略ETF(159676), 华夏创业板指数增强A(018370), 华夏创业板指数增强C(018371), 广发创业板ETF发起式联接E(019817), 华夏创业板指数发起式A(020870), 华夏创业板指数发起式C(020871), 华夏创业板指数发起式E(020872), 富国创业板增强策略ETF发起式联接A(021811), 富国创业板增强策略ETF发起式联接C(021810), 融通创业板ETF发起式联接A(022340), 融通创业板ETF发起式联接C(022341), 天弘创业板ETF联接Y(022960), 广发创业板ETF发起式联接Y(022896), 富国创业板ETF联接Y(022952), 博时创业板ETF联接Y(022920), 南方创业板ETF联接Y(022912), 易方达创业板ETF联接Y(022907), 创业板ETF东财(159205), 平安创业板ETF联接E(024492), 天弘创业板指数量化增强(024857), 汇添富创业板指数A(024063), 易方达创业板增强(025164), 广发创业板指数增强(025195), 博时创业板指数增强(025170), 华夏创业板ETF联接Y(025009), 汇添富创业板指数C(024064)"
A股,399007,2009-11-04,深证300,宽基,,-20.40%,-59.03%,-48.53%,2.9e+01,47.34%,2.8,47.34%,9.66%,1.71%,"汇添富深证300ETF(159912), 汇添富深证300ETF联接A(470068), 大摩深证300指数增强(233010), 平安深证300指数增强(700002), 汇添富深证300ETF联接C(018058)"
A股,399019,2023-11-15,创业200,成长,,-2.86%,-36.18%,-34.30%,1e+02,84.82%,3.7,84.82%,3.70%,0.70%,"创业板200ETF银华(159575), 易方达创业板中盘200ETF(159572), 富国创业板中盘200ETF(159571), 华夏创业板中盘200ETF(159573), 富国创业板中盘200ETF发起式联接A(020667), 华夏创业板中盘200ETF发起式联接A(020837), 富国创业板中盘200ETF发起式联接C(020668), 华夏创业板中盘200ETF发起式联接C(020838), 易方达创业板中盘200ETF联接A(020732), 易方达创业板中盘200ETF联接C(020733), 南方创业板中盘200ETF(159270)"
A股,399088,2020-02-18,深创100,成长,,-6.98%,-52.25%,-48.67%,3.2e+01,69.75%,4.7,69.75%,14.69%,1.33%,华宝深创100ETF(159716)
A股,399285,2020-02-18,物联网50,成长,,6.31%,-43.34%,-46.70%,3.7e+01,70.19%,4.9,70.19%,13.24%,1.26%,物联网ETF工银(159709)
A股,399291,2019-11-06,创精选88,成长,,-5.33%,-49.94%,-47.12%,7.3e+01,66.19%,3.5,66.19%,4.79%,0.77%,"国寿安保创精选88ETF联接A(008898), 国寿安保创精选88ETF联接C(008899), 国寿安保创精选88ETF(159804)"
A股,399293,2019-04-18,创业大盘,成长,,-8.28%,-60.56%,-57.00%,4.1e+01,53.56%,6.3,53.56%,15.37%,1.00%,"招商创业板大盘ETF(159991), 西部利得创业板大盘ETF(159814), 西部利得创业板大盘ETF联接A(012554), 西部利得创业板大盘ETF联接C(012555)"
A股,399295,2019-01-23,创业蓝筹,成长,*,-26.14%,-53.81%,-37.46%,3.3e+01,41.30%,5.6,41.30%,16.97%,1.28%,"华夏创业板低波价值ETF发起式联接C(007473), 华夏创业板低波价值ETF发起式联接A(007472), 华夏创业板低波价值ETF(159966)"
A股,399296,2019-01-23,创成长,成长,*,-26.32%,-60.86%,-46.88%,4e+01,61.62%,7.5,61.62%,18.75%,0.81%,"华夏创业板成长ETF联接A(007474), 华夏创业板动量成长ETF发起式联接C(007475), 华夏创成长ETF(159967), 华夏创业板动量成长ETF发起式联接D(023782)"
A股,399303,2014-03-28,国证2000,宽基,,-5.84%,-66.75%,-64.69%,5.6e+01,77.19%,2.7,77.19%,4.82%,0.99%,"广发国证2000ETF(159907), 广发国证2000ETF联接A(270026), 广发国证2000ETF联接C(010432), 万家国证2000ETF(159628), 万家国证2000ETF发起式联接A(016788), 万家国证2000ETF发起式联接C(016789), 鹏华国证2000指数增强A(017892), 天弘国证2000指数增强A(017547), 鹏华国证2000指数增强C(017893), 天弘国证2000指数增强C(017548), 华夏国证2000指数增强发起式A(018292), 华夏国证2000指数增强发起式C(018293), 中欧国证2000指数增强A(018663), 招商国证2000指数增强A(018786), 鑫元国证2000指数增强A(018579), 中欧国证2000指数增强C(018664), 景顺长城国证2000指数增强A(019013), 平安国证2000ETF(159521), 万家国证2000指数增强A(018653), 招商国证2000指数增强C(018787), 鑫元国证2000指数增强C(018580), 汇添富国证2000指数增强A(019318), 景顺长城国证2000指数增强C(019014), 万家国证2000指数增强C(018654), 国证2000ETF基金(159543), 博时国证2000ETF(159505), 汇添富国证2000指数增强C(019319), 民生加银国证2000指数增强A(019814), 民生加银国证2000指数增强C(019815)"
A股,399310,2005-09-05,国证A50,宽基,,-21.58%,-50.23%,-36.53%,1.7e+01,81.10%,2.0,81.10%,11.76%,2.46%,"天弘国证A50指数A(010953), 天弘国证A50指数C(010954)"
A股,399313,2005-02-03,巨潮100,宽基,,-22.80%,-45.92%,-29.95%,1.2e+01,59.20%,1.4,59.20%,11.67%,3.00%,"融通巨潮100指数C(004874), 融通巨潮100指数A/B(161607)"
A股,399324,2006-01-24,深证红利,成长,*,-41.55%,-54.40%,-21.98%,1.6e+01,74.76%,2.4,74.76%,15.00%,4.15%,"深红利ETF(159905), 工银深证红利ETF联接A(481012), 工银深证红利ETF联接C(006724), 红利ETF(159708)"
A股,399326,2006-01-24,成长40,成长,,-26.82%,-67.05%,-54.97%,3.2e+01,79.37%,6.0,79.37%,18.75%,1.04%,"大成深证成长40ETF联接A(090012), 大成深证成长40ETF(159906), 大成深证成长40ETF联接C(019254)"
A股,399330,2006-01-24,深证100,宽基,,-27.33%,-54.82%,-37.83%,2.6e+01,55.04%,2.9,55.04%,11.15%,1.96%,"招商深证100指数C(004408), 易方达深证100ETF联接C(004742), 银华深证100指数(161812), 广发深证100ETF联接A(162714), 宝盈祥瑞混合A(000639), 国投瑞银深证100指数（LOF）(161227), 融通深证100指数A/B(161604), 招商深证100指数A(217016), 建信深证100指数增强(530018), 易方达深证100ETF(159901), 易方达深证100ETF联接A(110019), 方正富邦深证100ETF(159961), 方正富邦深证100ETF联接A(006687), 深100P(159969), 招商深证100ETF(159975), 方正富邦深证100ETF联接C(006688), 深100ETF工银(159970), 广发深证100ETF联接C(009472), 深证100ETF永赢(159721), 深证100ETF华安(159706), 广发深证100ETF(159576), 华安深证100ETF发起式联接A(017637), 华安深证100ETF发起式联接C(017638), 易方达深证100ETF联接Y(022923), 南方深证100ETF(159212), 融通深证100ETF(159219), 富国深证100ETF(159211), 大成深证100ETF(159216), 华宝深证100指数发起A(023555), 南方深证100ETF联接A(024142), 华宝深证100指数发起C(023556), 富国深证100ETF联接A(024146), 南方深证100ETF联接C(024143), 富国深证100ETF联接C(024147)"
A股,399348,2009-11-04,深证价值,价值,,-23.59%,-44.89%,-27.88%,1.6e+01,44.09%,1.7,44.09%,10.62%,3.13%,"交银深证300价值ETF(159913), 交银深证300价值ETF联接(519706)"
A股,399364,2009-08-03,消费100,成长,,-26.77%,-56.86%,-41.09%,3.2e+01,79.01%,4.5,79.01%,14.06%,1.62%,"天弘国证消费100指数增强发起A(010771), 天弘国证消费100指数增强发起C(010772)"
A股,399372,2010-01-04,大盘成长,,,-34.18%,-59.97%,-39.18%,2e+01,59.82%,3.1,59.82%,15.50%,2.29%,博时国证大盘成长ETF(159203)
A股,399373,2010-01-04,大盘价值,,,-1.21%,-41.00%,-40.28%,9.0,49.86%,0.96,49.86%,10.67%,4.37%,"博时国证大盘价值ETF(159391), 博时国证大盘价值ETF联接A(024713), 博时国证大盘价值ETF联接C(024714)"
A股,399393,2012-08-20,国证地产,价值,,-65.17%,-77.33%,-34.91%,-1.1e+01,17.46%,0.84,17.46%,-7.64%,1.10%,"国泰国证房地产行业指数A(160218), 国泰国证房地产行业指数C(015042)"
A股,399394,2012-10-29,国证医药,成长,,-55.49%,-64.50%,-20.24%,3.7e+01,18.11%,3.5,18.11%,9.46%,1.46%,"国泰国证医药卫生行业指数A(160219), 国泰国证医药卫生行业指数C(010144)"
A股,399395,2012-10-29,国证有色,成长,,11.26%,-63.52%,-67.21%,2.5e+01,96.54%,3.5,96.54%,14.00%,1.40%,"国泰国证有色金属行业指数A(160221), 有色50(159880), 国泰国证有色金属行业指数C(015596), 鹏华国证有色金属行业ETF发起式联接A(021296), 鹏华国证有色金属行业ETF发起式联接C(021297)"
A股,399396,2012-10-29,国证食品,成长,,-55.23%,-61.10%,-13.11%,2.1e+01,6.96%,4.3,6.96%,20.48%,3.71%,"国泰国证食品饮料行业指数A(160222), 招商国证食品饮料ETF(159843), 国泰国证食品饮料行业指数C(015040)"
A股,399412,2014-05-16,国证新能,成长,,-37.25%,-63.05%,-41.12%,3.8e+01,71.06%,3.2,71.06%,8.42%,1.37%,"交银国证新能源指数（LOF）A(164905), 交银国证新能源指数（LOF）C(013453)"
A股,399417,2014-09-24,新能源车,成长,,-29.02%,-64.16%,-49.51%,3.3e+01,67.06%,4.1,67.06%,12.42%,1.25%,"国泰国证新能源汽车指数（LOF）A(160225), 国泰国证新能源汽车指数（LOF）C(014997)"
A股,399437,2014-12-30,证券龙头,周期,,-12.51%,-49.16%,-41.89%,1.7e+01,41.65%,1.5,41.65%,8.82%,1.63%,"龙头券商(159993), 宝盈国证证券龙头指数发起式A(015859), 宝盈国证证券龙头指数发起式C(015860)"
A股,399438,2014-12-30,绿色电力,价值,,-26.92%,-60.14%,-45.46%,1.9e+01,51.46%,1.8,51.46%,9.47%,2.68%,"嘉实国证绿色电力ETF(159625), 嘉实国证绿色电力ETF发起联接A(017056), 嘉实国证绿色电力ETF发起联接C(017057), 国泰国证绿色电力ETF(159669), 国泰国证绿色电力ETF发起联接A(018034), 国泰国证绿色电力ETF发起联接C(018035), 天弘国证绿色电力指数发起A(017174), 天弘国证绿色电力指数发起C(017175)"
A股,399440,2014-12-30,国证钢铁,周期,,-35.18%,-70.40%,-54.34%,3.4e+01,59.53%,1.1,59.53%,3.24%,1.75%,"国联钢铁A(168203), 鹏华国证钢铁行业指数（LOF）A(502023), 鹏华国证钢铁行业指数(LOF)C(012810), 国联钢铁C(016815)"
A股,399441,2015-01-20,生物医药,成长,*,-69.04%,-75.46%,-20.74%,4.5e+01,14.86%,3.3,14.86%,7.33%,1.15%,"招商国证生物医药指数A(161726), 汇添富国证生物医药ETF(159839), 天弘国证生物医药ETF发起式联接A(011040), 天弘国证生物医药ETF发起式联接C(011041), 招商国证生物医药指数C(012417), 天弘国证生物医药ETF(159859), 华安国证生物医药ETF(159508)"
A股,399550,2012-06-06,央视50,价值,,-17.88%,-41.83%,-29.16%,1e+01,30.18%,1.1,30.18%,11.00%,4.04%,"招商央视财经50指数C(004410), 建信央视财经50指数(165312), 招商央视财经50指数A(217027), 国联央视财经50ETF联接A(006743), 国联央视财经50ETF联接C(006744), 国联央视50ETF(159965)"
A股,399610,2010-11-08,TMT50,成长,,6.33%,-66.04%,-68.06%,4.5e+01,89.91%,5.4,89.91%,12.00%,0.82%,"招商深证TMT50ETF联接C(004409), 深证TMT50ETF(159909), 招商深证TMT50ETF联接A(217019)"
A股,399624,2011-08-15,中创400,成长,,-14.96%,-69.17%,-63.75%,4.9e+01,56.98%,3.0,56.98%,6.12%,1.01%,"嘉实中创400ETF联接C(005727), 嘉实中创400ETF(159918), 嘉实中创400ETF联接A(070030)"
A股,399673,2014-06-18,创业板50,成长,,-5.34%,-74.93%,-73.52%,4.1e+01,67.93%,6.4,67.93%,15.61%,0.87%,"华安创业板50ETF联接A(160422), 华安创业板50指数A(160420), 华安创业板50ETF(159949), 华安创业板50ETF联接C(160424), 交银创业板50指数C(007465), 交银创业板50指数A(007464), 华安创业板50指数C(014985), 景顺长城创业板50ETF(159682), 创50ETF(159681), 景顺长城创业板50ETF联接A(017949), 景顺长城创业板50ETF联接C(017950), 鹏华创业板50ETF联接A(018482), 鹏华创业板50ETF联接C(018483), 华安创业板50ETF联接I(022654), 嘉实创业板50ETF(159373), 国泰创业板50ETF(159375), 创50ETF工银(159370), 富国创业板50ETF(159371), 华安创业板50ETF联接Y(022976), 华安创业板50指数Y(022929), 华夏创业板50ETF(159367), 创业板50ETF华泰柏瑞(159383), 嘉实创业板50ETF联接A(023429), 国泰创业板50ETF发起联接A(023371), 工银创业板50ETF联接A(023414), 嘉实创业板50ETF联接C(023430), 工银创业板50ETF联接C(023415), 国泰创业板50ETF发起联接C(023372), 富国创业板50ETF发起式联接A(023859), 华泰柏瑞创业板50ETF联接A(023830), 万家创业板50ETF(159372), 富国创业板50ETF发起式联接C(023860), 上银创业板50指数发起式A(024071), 易方达创业板50ETF(159369), 华泰柏瑞创业板50ETF联接C(023831), 华夏创业板50ETF发起式联接A(023882), 上银创业板50指数发起式C(024072), 华夏创业板50ETF发起式联接C(023883), 万家创业板50ETF联接(024862), 大成创业板50ETF(159298), 博时创业板50指数(023968), 大成创业板50指数(024920)"
A股,399699,2017-06-09,金融科技,成长,,-14.73%,-54.45%,-46.58%,1.9e+01,46.68%,2.2,46.68%,11.58%,1.81%,"合煦智远金融科技指数（LOF）A(168701), 合煦智远金融科技指数（LOF）C(168702)"
A股,399701,2010-05-10,深证F60,价值,,-32.29%,-47.38%,-22.29%,2.1e+01,28.57%,2.1,28.57%,10.00%,2.65%,"建信深证基本面60ETF联接C(006363), 建信深证基本面60ETF(159916), 建信深证基本面60ETF联接A(530015)"
A股,399702,2010-05-10,深证F120,价值,,-26.01%,-45.89%,-26.87%,2.2e+01,38.25%,2.1,38.25%,9.55%,2.44%,"嘉实深证基本面120ETF联接C(005998), 嘉实深证基本面120ETF(159910), 嘉实深证基本面120ETF联接A(070023)"
A股,399803,2015-02-13,工业4.0,成长,,-6.87%,-71.66%,-69.57%,4.3e+01,61.22%,4.7,61.22%,10.93%,1.06%,"富国中证工业4.0指数A(161031), 富国中证工业4.0指数C(014172)"
A股,399804,2015-02-09,中证体育,成长,,-43.44%,-72.57%,-51.50%,3.6e+01,57.43%,3.4,57.43%,9.44%,2.03%,"富国中证体育产业指数A(161030), 富国中证体育产业指数C(013278)"
A股,399806,2014-07-21,环境治理,成长,,-59.11%,-75.68%,-40.52%,3.9e+01,54.76%,1.8,54.76%,4.62%,1.61%,"汇添富中证环境治理指数（LOF）C(501031), 交银中证环境治理指数(LOF)A(164908), 汇添富中证环境治理指数（LOF）A(501030), 交银中证环境治理指数(LOF)C(013413)"
A股,399807,2015-01-20,高铁产业,价值,,-59.11%,-67.14%,-19.64%,1.3e+01,5.56%,0.88,5.56%,6.77%,3.28%,"南方中证高铁产业指数（LOF）(160135), 鹏华中证高铁产业指数（LOF）A(160639), 鹏华中证高铁产业指数(LOF)C(015678)"
A股,399808,2015-02-10,中证新能,成长,,-44.79%,-68.89%,-43.65%,4.8e+01,48.79%,2.9,48.79%,6.04%,1.16%,"南方中证新能源ETF(516160), 华夏中证新能源ETF(516850), 易方达中证新能源ETF(516090), 博时新能源ETF(516580), 嘉实中证新能源ETF(159875), 南方中证新能源ETF联接A(012831), 南方中证新能源ETF联接C(012832), 东财中证新能源指数增强A(014237), 东财中证新能源指数增强C(014238), 天弘中证新能源指数增强A(012328), 天弘中证新能源指数增强C(012329), 华夏中证新能源ETF发起式联接A(017571), 华夏中证新能源ETF发起式联接C(017572), 易方达中证新能源ETF联接发起式A(019315), 易方达中证新能源ETF联接发起式C(019316), 博时中证新能源ETF发起式联接A(019855), 博时中证新能源ETF发起式联接C(019856)"
A股,399809,2015-02-13,保险主题,价值,,-2.39%,-50.70%,-49.49%,7.8,33.59%,0.88,33.59%,11.28%,3.57%,"方正富邦中证保险A(167301), 方正富邦中证保险C(018099)"
A股,399812,2014-06-06,养老产业,成长,,-38.44%,-65.09%,-43.29%,1.3e+01,22.19%,2.1,22.19%,16.15%,2.31%,"广发养老指数A(000968), 广发养老指数C(002982), 华宝养老ETF(516560)"
A股,399814,2014-07-22,大农业,周期,*,-41.86%,-59.47%,-30.29%,2.2e+01,35.32%,3.1,35.32%,14.09%,2.72%,"前海开源中证大农业指数增强A(001027), 嘉实中证大农业ETF(516550), 前海开源中证大农业指数增强C(015484), 嘉实中证大农业ETF发起联接A(019279), 嘉实中证大农业ETF发起联接C(019280)"
A股,399850,2023-10-18,深证50,成长,,4.73%,-16.67%,-20.43%,2.8e+01,96.15%,3.8,96.15%,13.57%,1.97%,"易方达深证50ETF(159150), 富国深证50ETF(159350), 易方达深证50ETF联接发起式A(020517), 富国深证50ETF发起式联接A(020513), 易方达深证50ETF联接发起式C(020518), 富国深证50ETF发起式联接C(020514)"
A股,399965,2012-12-21,800地产,价值,*,-70.40%,-77.11%,-22.67%,-6.7,7.53%,0.65,7.53%,-9.70%,1.34%,"鹏华中证800地产指数（LOF）A(160628), 华宝中证800地产ETF(159707), 鹏华中证800地产指数(LOF)C(015674)"
A股,399966,2012-12-21,800证保,价值,,-14.96%,-60.00%,-52.96%,1.1e+01,37.79%,1.5,37.79%,13.64%,2.08%,"鹏华中证800证券保险指数（LOF）A(160625), 保险证券(515630), 鹏华中证800证券保险指数(LOF)C(015693)"
A股,399967,2013-12-26,中证军工,成长,,-15.94%,-71.40%,-65.98%,1.1e+02,75.26%,3.7,75.26%,3.36%,0.46%,"前海开源中证军工指数A(000596), 广发中证军工ETF联接C(005693), 前海开源中证军工指数C(002199), 广发中证军工ETF联接A(003017), 富国中证军工指数A(161024), 申万菱信中证军工指数A(163115), 易方达中证军工指数（LOF）A(502003), 易方达中证军工ETF(512560), 国泰中证军工ETF(512660), 广发中证军工ETF(512680), 华宝中证军工ETF(512810), 富国中证军工指数C(013035), 易方达中证军工指数（LOF）C(012842), 申万菱信中证军工指数C(016209)"
A股,399970,2014-05-05,移动互联,成长,,0.38%,-69.95%,-70.06%,5.4e+01,66.86%,4.8,66.86%,8.89%,0.82%,"鹏华中证移动互联网指数（LOF）A(160636), 富国中证移动互联网指数A(161025), 富国中证移动互联网指数C(014173), 鹏华中证移动互联网指数(LOF)C(015676)"
A股,399971,2014-04-15,中证传媒,成长,,-57.37%,-83.64%,-61.62%,3.8e+01,40.02%,2.5,40.02%,6.58%,1.82%,"广发中证传媒ETF联接A(004752), 广发中证传媒ETF联接C(004753), 鹏华中证传媒指数(LOF)A(160629), 工银传媒指数A(164818), 广发中证传媒ETF(512980), 传媒ETF(159805), 工银传媒指数C(010677), 鹏华中证传媒指数(LOF)C(015675), 广发中证传媒ETF联接E(018864), 博时中证传媒指数发起式A(020183), 工银传媒指数E(020407), 博时中证传媒指数发起式C(020184)"
A股,399973,2014-04-15,中证国防,成长,,-32.11%,-71.73%,-58.36%,7.9e+01,56.90%,3.8,56.90%,4.81%,0.60%,"鹏华中证国防指数（LOF）A(160630), 国防ETF(512670), 鹏华中证国防指数(LOF)C(012041)"
A股,399974,2014-08-07,国企改革,价值,,-14.16%,-55.92%,-48.65%,1.5e+01,43.06%,1.4,43.06%,9.33%,3.09%,"富国中证国有企业改革指数A(161026), 易方达中证国有企业改革指数（LOF）A(502006), 英大国企改革A(001678), 易方达中证国有企业改革指数（LOF）C(012873), 富国中证国有企业改革指数C(014174), 富国中证国有企业改革ETF(159528)"
A股,399975,2013-07-15,证券公司,周期,,-25.80%,-73.22%,-63.91%,1.7e+01,38.58%,1.5,38.58%,8.82%,1.58%,"华宝券商ETF联接(006098), 南方中证全指证券公司ETF联接A(004069), 南方中证全指证券公司ETF联接C(004070), 博时证券公司指数A(160516), 华安中证全指证券公司ETF联接A(160419), 鹏华中证全指证券公司指数（LOF）A(160633), 富国中证全指证券公司指数A(161027), 招商中证全指证券公司指数A(161720), 易方达中证全指证券公司指数（LOF）A(502010), 长盛中证证券公司指数（LOF)A(502053), 华宝中证全指证券公司ETF(512000), 易方达中证全指证券公司ETF(512570), 国泰中证全指证券公司ETF(512880), 南方中证全指证券公司ETF(512900), 汇添富中证全指证券公司ETF联接（LOF）A(501047), 汇添富中证全指证券公司ETF联接（LOF）C(501048), 华宝券商ETF联接C(007531), 华夏中证全指证券公司ETF(515010), 富国中证全指证券公司ETF(515850), 天弘中证全指证券公司ETF发起式联接A(008590), 天弘中证全指证券公司ETF发起式联接C(008591), 建信中证全指证券公司ETF(515560), 华夏中证全指证券公司ETF联接C(007993), 华夏中证全指证券公司ETF联接A(007992), 天弘中证全指证券公司ETF(159841), 国联安证券ETF(159848), 华安中证全指证券公司ETF(516200), 券商ETF(159842), 鹏华中证全指证券公司指数(LOF)C(012044), 国泰中证全指证券公司ETF联接A(012362), 国泰中证全指证券公司ETF联接C(012363), 易方达中证全指证券公司指数（LOF）C(012874), 富国中证全指证券公司指数C(013276), 招商中证全指证券公司指数C(013597), 易方达中证全指证券公司ETF联接A(012590), 易方达中证全指证券公司ETF联接C(012700), 华安中证全指证券公司ETF联接C(014984), 嘉实中证全指证券公司ETF发起联接A(016842), 嘉实中证全指证券公司ETF发起联接C(016843), 汇添富中证全指证券公司ETF(560090), 博时证券公司指数C(018686), 长盛中证证券公司指数C(021556), 国泰中证全指证券公司ETF联接E(022509), 华夏中证全指证券公司ETF联接D(023766), 嘉实中证全指证券公司ETF(562870), 银华中证全指证券公司ETF发起式联接(025193)"
A股,399976,2014-11-28,CS新能车,成长,,-33.90%,-67.84%,-51.35%,3.4e+01,50.51%,3.9,50.51%,11.47%,1.17%,"富国中证新能源汽车指数A(161028), 国泰中证新能源汽车ETF(159806), 华夏中证新能源汽车ETF(515030), 国泰中证新能源汽车ETF联接A(009067), 国泰中证新能源汽车ETF联接C(009068), 博时新能源汽车ETF(159824), 东财中证新能源车ETF发起式联接A(010805), 华安中证新能源汽车ETF(516660), 东财中证新能源车ETF发起式联接C(010806), 天弘中证新能源车A(011512), 天弘中证新能源车C(011513), 嘉实中证新能源汽车指数A(012543), 富国中证新能源汽车指数C(013048), 招商中证新能源汽车指数A(013195), 华安中证新能源汽车ETF发起式联接A(013319), 招商中证新能源汽车指数C(013196), 嘉实中证新能源汽车指数C(012544), 华夏中证新能源汽车ETF发起式联接A(013013), 华安中证新能源汽车ETF发起式联接C(013320), 华夏中证新能源汽车ETF发起式联接C(013014), 新能源车龙头ETF(159637), 博时中证新能源汽车ETF发起式联接A(019090), 博时中证新能源汽车ETF发起式联接C(019091), 国泰中证新能源汽车ETF联接E(022482), 华夏中证新能源汽车ETF发起式联接D(024629)"
A股,399983,2013-11-22,地产等权,价值,,-77.75%,-79.33%,-7.10%,-4.9,6.55%,0.56,6.55%,-11.43%,1.40%,"招商沪深300地产等权重指数A(161721), 招商沪深300地产等权重指数C(013273)"
